Freq_kHz,TS,f_bs
1.00,-56.12895803816919,(0.0015615034003369018+1.0143976218731084e-05j)
2.00,-33.30339513299224,(0.021262874504325086+0.003906378908853445j)
3.00,-36.44141869393207,(-0.014788610379790915+0.002865196587699693j)
4.00,-40.48895832839621,(-0.009330056805022417+0.0015172400025215784j)
5.00,-41.919325942279464,(-0.007898906681711233+0.0013733247017769683j)
6.00,-42.56017687925193,(-0.007314071020755279+0.0014016695645365027j)
7.00,-45.54125734044558,(-0.005103980196908303+0.0013662872850546614j)
8.00,-44.03964762514238,(-0.006082553599733163+0.0015657179069560583j)
9.00,-44.330073774492945,(-0.005843348121284931+0.0016590406281982175j)
10.00,-44.7617753369577,(-0.005519513223068521+0.0017148816678693593j)
11.00,-46.37206406176393,(-0.004592407555531282+0.0014022496602442373j)
12.00,-44.24657938950449,(-0.005653415969362304+0.0023774443943315546j)
13.00,-44.915698782718735,(-0.005188939365688037+0.002305973368958939j)
14.00,-45.277206584021776,(-0.004909065996963976+0.002359758693962205j)
15.00,-45.458111598136554,(-0.004743703250230813+0.0024401355577945414j)
16.00,-47.168452451367344,(-0.0036999742772815107+0.0023459999753824737j)
17.00,-46.741841701345805,(-0.003867674184593531+0.0024931358526315388j)
18.00,-47.05359305192977,(-0.0036423648073828354+0.0025379310981935065j)
19.00,-47.469614476246704,(-0.0033765498148076766+0.002550795852685683j)
20.00,-48.66030753775981,(-0.00291231311870337+0.002265373054281523j)
21.00,-48.01169431759587,(-0.002920496943775715+0.0026975934196630056j)
22.00,-48.526182496682054,(-0.0026410282122916406+0.002658090171183746j)
23.00,-48.97169689640912,(-0.0023912556728463096+0.0026369419603917386j)
24.00,-49.19976667996228,(-0.002240014658282185+0.0026468140467055196j)
25.00,-50.87963649042677,(-0.0015470243141050258+0.0024027532130407926j)
26.00,-50.99384969108131,(-0.0014518838933894895+0.0024179686603996464j)
27.00,-51.517766418292474,(-0.0012262134922429865+0.002355197728030414j)
28.00,-52.12116267796199,(-0.0009909634555910212+0.002270235353247724j)
29.00,-51.92550780666069,(-0.000562713397599189+0.0024702399238901783j)
30.00,-53.335109364325604,(-0.0005235457148404807+0.00208939966158059j)
31.00,-53.987667584865804,(-0.00030936430177598367+0.0019740026152089483j)
32.00,-54.58827107574977,(-0.00011529211456077759+0.0018610355069085627j)
33.00,-54.8070544414053,(-3.904307819194055e-05+0.0018178043092143183j)
34.00,-56.31124689833503,(0.00044018629010909486+0.001464377637065972j)
35.00,-56.61444302283898,(0.0005556985207002999+0.0013680998426468618j)
36.00,-56.964118460669994,(0.0007097677021820036+0.0012280249703889637j)
37.00,-57.20016571685782,(0.0008602113962545205+0.0010795482226719235j)
38.00,-57.465255324729156,(0.000987402868999274+0.000904211666332416j)
39.00,-57.37174049339675,(0.0011196116065455867+0.0007602960577301141j)
40.00,-57.26223555129593,(0.0012291706871212446+0.0006062087928140762j)
41.00,-57.11498740845965,(0.0013156199316591097+0.000460729335910669j)
42.00,-57.549624563860824,(0.0012428375984591773+0.0004619851645338006j)
43.00,-56.20341991306332,(0.0015468284812785833+6.531705229470075e-05j)
44.00,-56.02673037596179,(0.001578860922669669-6.059454130521946e-05j)
45.00,-55.77124650605691,(0.0016147227815273672-0.0002010234255802932j)
46.00,-55.47040415459023,(0.0016497402547831137-0.00034060539578517174j)
47.00,-55.59051431968554,(0.001594482968335372-0.0004667708364248382j)
48.00,-55.33247555789835,(0.001604946900869388-0.0005944480666993091j)
49.00,-55.30250709346694,(0.0015646803587707982-0.000708012302366053j)
50.00,-55.66878098062404,(0.0014404845455955274-0.0007974689555884275j)
51.00,-40.0082672609069,(-0.0025610354677353016-0.00965665147382154j)
52.00,-53.47137148018408,(0.001806018041366919-0.0011111603058183007j)
53.00,-53.676189532735265,(0.001707128393235288-0.0011725866942860067j)
54.00,-60.22463037287974,(0.00019030633590868805-0.0009557067091088918j)
55.00,-54.646310311355286,(0.0013282712477007666-0.0012908472758247696j)
56.00,-55.10695217167311,(0.0011801320145759147-0.0013010153278906105j)
57.00,-54.41355667246399,(0.001267513928529914-0.0014187575676232272j)
58.00,-55.07871863316906,(0.001071120193759338-0.001399348863039069j)
59.00,-55.16867149993422,(0.001010973226546623-0.0014211785620288511j)
60.00,-55.282194367623006,(-0.0015784870009960673-0.0006868133005859394j)
61.00,-56.29575736946059,(0.0005871486882392218-0.0014148414870529245j)
62.00,-56.47015388017847,(0.0005147227340115117-0.0014103970533003555j)
63.00,-56.70381693877537,(0.00039643238771746306-0.0014067427835953645j)
64.00,-56.576844015481626,(0.0004036762579811426-0.0014270610007346746j)
65.00,-57.69620126887013,(0.00016326964229891066-0.0012934731397395433j)
66.00,-57.64575637597914,(0.00024085463273886107-0.0012890216732780937j)
67.00,-58.4985228904629,(-0.00018900435217487598-0.001173582297617234j)
68.00,-58.79136516838073,(-0.0002595294906442779-0.001119609219644531j)
69.00,-59.026863024030106,(-0.0003870751385852913-0.0010494452224413255j)
70.00,-59.522807859196675,(-0.00040765816505033476-0.0009746569715295582j)
71.00,-59.69093996452212,(-0.0005253642477881675-0.0008931681789701681j)
72.00,-59.89310597009245,(-0.0005995021984701042-0.0008157915057356453j)
73.00,-56.887339662886234,(0.00031957459013950176-0.0013948371528523617j)
74.00,-59.65080413234817,(-0.0008697729323513052-0.000572032587068001j)
75.00,-59.53308805325292,(-0.0009392736891953615-0.00048090272641321936j)
76.00,-58.04904025111697,(-0.0011966483116248048-0.00036760054885267657j)
77.00,-59.765192103527866,(-0.0009862683516692365-0.0002878012331884043j)
78.00,-59.5362112245209,(-0.0010397756186282946-0.0001776757880925165j)
79.00,-59.31122850813936,(-0.0010797490273325725-7.749752443639921e-05j)
80.00,-58.88698249852048,(-0.0011361322759090092+3.6334324112454304e-05j)
81.00,-58.76158998735251,(-0.0011462496203293998+0.00012680388347065282j)
82.00,-57.960157109282804,(-0.001224740957220094+0.00031545166374384495j)
83.00,-38.43440819830154,(-0.0018379495965073164-0.011833226641454022j)
84.00,-57.8986000040863,(-0.0011979869239016644+0.0004326202954955722j)
85.00,-58.021182305166235,(-0.0011429104501322208+0.0005205166172439888j)
86.00,-57.59097115870426,(-0.0011689195968792915+0.000612408682477674j)
87.00,-58.388864005154645,(-0.000996012329073329+0.0006760993287171688j)
88.00,-58.05614416585662,(-0.0010002531037222363+0.0007510191810118305j)
